game_id,season_id,year,phase,date,home_team,away_team,home_win,home_win_rate_10,home_runs_scored_10,home_runs_allowed_10,away_win_rate_10,away_runs_scored_10,away_runs_allowed_10,home_starter_ERA,home_starter_WHIP,home_starter_FIP,away_starter_ERA,away_starter_WHIP,away_starter_FIP,home_bullpen_ERA,home_bullpen_WHIP,away_bullpen_ERA,away_bullpen_WHIP,home_lineup_OPS,home_lineup_OBP,home_lineup_SLG,away_lineup_OPS,away_lineup_OBP,away_lineup_SLG,win_rate_diff,runs_scored_diff,run_diff_10,starter_ERA_diff,starter_WHIP_diff,starter_FIP_diff,lineup_OPS_diff,lineup_OBP_diff,lineup_SLG_diff,bullpen_ERA_diff,bullpen_WHIP_diff
CDc0Y,CPBL-2026-oB,2026,一軍,2026-05-12,統一7-ELEVEn獅,味全龍,1,0.6,3.6,2.4,0.6,4.0,3.4,8.1,1.5,5.098,3.197,1.066,4.103,1.425,1.039,0.0,1.0706666666666667,0.7108888888888889,0.31244444444444447,0.39855555555555555,0.6945555555555555,0.3293333333333333,0.3653333333333333,0.0,-0.3999999999999999,0.6000000000000001,4.903,0.43399999999999994,0.9950000000000001,0.016333333333333422,-0.016888888888888842,0.033222222222222264,1.425,-0.03166666666666673
zUJPL,CPBL-2026-oB,2026,一軍,2026-05-12,富邦悍將,中信兄弟,1,0.6,4.4,4.0,0.3333333333333333,2.0,2.5,1.667,0.778,0.998,3.0,1.095,2.212,1.606,0.9613333333333335,2.6765,1.613,0.7758888888888889,0.3541111111111111,0.42211111111111116,0.7014444444444444,0.3234444444444444,0.3783333333333333,0.26666666666666666,2.4000000000000004,0.9000000000000004,-1.333,-0.31699999999999995,-1.2140000000000002,0.07444444444444442,0.030666666666666675,0.04377777777777786,-1.0704999999999998,-0.6516666666666665
RShdF,CPBL-2026-oB,2026,一軍,2026-05-10,中信兄弟,台鋼雄鷹,0,0.3333333333333333,2.5,3.1,0.4,2.8,3.4,6.429,1.643,3.284,1.0,0.5,2.164,4.37225,1.7497500000000001,0.0,0.851,0.6746666666666666,0.32411111111111107,0.3505555555555555,0.6894444444444444,0.3207777777777778,0.3686666666666667,-0.06666666666666671,-0.2999999999999998,0.0,5.429,1.143,1.1199999999999997,-0.014777777777777779,0.0033333333333332993,-0.01811111111111119,4.37225,0.8987500000000002
wHfzA,CPBL-2026-oB,2026,一軍,2026-05-10,樂天桃猿,統一7-ELEVEn獅,1,0.3333333333333333,1.5,3.4,0.7,4.0,2.1,1.209,0.761,0.759,2.5,1.111,3.942,6.17725,1.8339999999999999,3.5555,1.52375,0.5462222222222223,0.26422222222222225,0.28211111111111115,0.7921111111111111,0.32844444444444443,0.46366666666666667,-0.36666666666666664,-2.5,-3.8,-1.291,-0.35,-3.1830000000000003,-0.24588888888888882,-0.06422222222222218,-0.18155555555555553,2.62175,0.3102499999999999
nIT5J,CPBL-2026-oB,2026,一軍,2026-05-10,富邦悍將,味全龍,1,0.5,3.6,3.4,0.6,3.5,2.9,3.0,1.056,2.442,4.765,1.235,4.41,1.8573333333333333,1.0506666666666666,2.0518,1.0676,0.7801111111111111,0.3578888888888889,0.4221111111111111,0.6892222222222223,0.327,0.3622222222222222,-0.09999999999999998,0.10000000000000009,-0.3999999999999999,-1.7649999999999997,-0.17900000000000005,-1.968,0.0908888888888888,0.03088888888888891,0.05988888888888888,-0.1944666666666668,-0.016933333333333467
kA0ee,CPBL-2026-oB,2026,一軍,2026-05-09,中信兄弟,台鋼雄鷹,1,0.3333333333333333,2.2,2.9,0.4,3.2,3.7,1.5,0.667,1.831,3.818,1.091,2.664,3.805666666666667,1.2243333333333333,0.75,0.6665,0.6335555555555555,0.3098888888888889,0.32355555555555554,0.7107777777777778,0.30233333333333334,0.4083333333333333,-0.06666666666666671,-1.0,-0.19999999999999973,-2.318,-0.42399999999999993,-0.8330000000000002,-0.0772222222222223,0.007555555555555538,-0.08477777777777779,3.055666666666667,0.5578333333333333
IO0Ni,CPBL-2026-oB,2026,一軍,2026-05-09,樂天桃猿,統一7-ELEVEn獅,0,0.4444444444444444,1.9,3.5,0.7,4.6,2.7,5.121,1.707,5.532,2.362,1.087,3.11,1.625,1.2915,2.455,1.273,0.6057777777777777,0.2882222222222222,0.31777777777777777,0.6739999999999999,0.3055555555555556,0.3685555555555556,-0.25555555555555554,-2.6999999999999997,-3.4999999999999996,2.7590000000000003,0.6200000000000001,2.422,-0.06822222222222218,-0.017333333333333367,-0.05077777777777781,-0.8300000000000001,0.018500000000000183
oot60,CPBL-2026-oB,2026,一軍,2026-05-09,富邦悍將,味全龍,0,0.5,3.6,3.0,0.6,3.1,2.8,0.0,0.2,1.398,0.0,1.0,2.748,4.0708,1.383,0.61375,1.1715,0.6898888888888889,0.3111111111111111,0.3788888888888889,0.7572222222222222,0.34288888888888885,0.41433333333333333,-0.09999999999999998,0.5,0.2999999999999998,0.0,-0.8,-1.3500000000000003,-0.06733333333333336,-0.03177777777777774,-0.035444444444444445,3.45705,0.21150000000000002
OPVVo,CPBL-2026-oB,2026,一軍,2026-05-08,中信兄弟,台鋼雄鷹,0,0.4444444444444444,2.9,2.5,0.4,3.0,4.0,1.059,0.941,1.851,1.957,0.957,2.867,3.0855,1.0215,3.2586,1.2646,0.6144444444444445,0.29833333333333334,0.3164444444444444,0.6673333333333333,0.33344444444444443,0.334,0.0444444444444444,-0.10000000000000009,1.4,-0.8980000000000001,-0.016000000000000014,-1.016,-0.052888888888888874,-0.03511111111111109,-0.017555555555555602,-0.1730999999999998,-0.24309999999999987
Fix82,CPBL-2026-oB,2026,一軍,2026-05-08,樂天桃猿,統一7-ELEVEn獅,1,0.4444444444444444,2.3,3.5,0.7,4.7,3.2,3.098,0.885,3.293,2.292,1.132,2.403,2.5553333333333335,0.9939999999999999,2.455,1.909,0.5742222222222222,0.2704444444444445,0.304,0.7188888888888889,0.3423333333333333,0.3765555555555556,-0.25555555555555554,-2.4000000000000004,-2.7,0.806,-0.2469999999999999,0.8900000000000001,-0.14466666666666672,-0.07188888888888884,-0.0725555555555556,0.10033333333333339,-0.9150000000000001
YCpGD,CPBL-2026-oB,2026,一軍,2026-05-08,富邦悍將,味全龍,1,0.4,3.5,3.5,0.6,3.3,3.0,2.172,1.31,2.963,2.829,1.057,3.255,0.879,0.958,0.587,0.8435,0.8127777777777777,0.3521111111111111,0.46066666666666667,0.6846666666666666,0.3264444444444445,0.358,-0.19999999999999996,0.20000000000000018,-0.2999999999999998,-0.657,0.2530000000000001,-0.2919999999999998,0.12811111111111106,0.025666666666666615,0.10266666666666668,0.29200000000000004,0.11449999999999994
uo8jw,CPBL-2026-oB,2026,一軍,2026-05-06,統一7-ELEVEn獅,台鋼雄鷹,1,0.6,4.3,3.7,0.4,2.9,4.4,0.75,0.417,2.248,0.75,0.958,2.539,2.3806000000000003,1.1358000000000001,3.844,1.5365,0.7322222222222222,0.33577777777777773,0.39666666666666667,0.6864444444444444,0.33233333333333337,0.3542222222222222,0.19999999999999996,1.4,2.1,0.0,-0.5409999999999999,-0.2909999999999999,0.045777777777777806,0.003444444444444361,0.04244444444444445,-1.4633999999999996,-0.40069999999999983
85EP5,CPBL-2026-oB,2026,一軍,2026-05-06,味全龍,中信兄弟,0,0.7,4.1,2.4,0.4444444444444444,2.9,2.5,0.0,0.981,1.555,3.5,1.083,2.248,4.46525,1.57075,4.2775,1.611,0.6886666666666668,0.3253333333333333,0.3632222222222222,0.6316666666666667,0.312,0.31955555555555554,0.25555555555555554,1.1999999999999997,1.2999999999999998,-3.5,-0.10199999999999998,-0.6930000000000003,0.05700000000000005,0.013333333333333308,0.04366666666666669,0.1877500000000003,-0.0402499999999999
bLWyG,CPBL-2026-oB,2026,一軍,2026-05-06,富邦悍將,樂天桃猿,1,0.4,3.5,3.5,0.4444444444444444,2.6,3.3,3.098,1.23,3.44,2.323,1.0,2.288,5.04075,1.60075,9.857000000000001,2.3336666666666663,0.7696666666666666,0.345,0.4244444444444444,0.6103333333333334,0.2796666666666667,0.3307777777777778,-0.0444444444444444,0.8999999999999999,0.6999999999999997,0.7749999999999999,0.22999999999999998,1.1520000000000001,0.15933333333333322,0.0653333333333333,0.09366666666666662,-4.816250000000001,-0.7329166666666664
60QG7,CPBL-2026-oB,2026,一軍,2026-05-05,味全龍,中信兄弟,1,0.7,4.5,2.4,0.4444444444444444,2.9,2.9,1.528,0.906,3.62,3.767,1.221,3.765,0.9938,1.1314,2.982,1.0816000000000001,0.7126666666666667,0.33666666666666667,0.37577777777777777,0.6231111111111112,0.31877777777777777,0.30444444444444446,0.25555555555555554,1.6,2.1,-2.239,-0.31500000000000006,-0.14500000000000002,0.0895555555555555,0.0178888888888889,0.0713333333333333,-1.9882000000000002,0.049799999999999844
j4kov,CPBL-2026-oB,2026,一軍,2026-05-03,味全龍,富邦悍將,1,0.7,4.7,2.1,0.5,3.2,2.9,2.328,0.931,3.825,2.769,1.0,1.459,1.5086666666666666,1.0793333333333333,4.3412500000000005,1.31925,0.69,0.3274444444444444,0.36244444444444446,0.7621111111111111,0.335,0.427,0.19999999999999996,1.5,2.3,-0.4410000000000003,-0.06899999999999995,2.366,-0.07211111111111113,-0.007555555555555593,-0.06455555555555553,-2.832583333333334,-0.23991666666666678
3U75w,CPBL-2026-oB,2026,一軍,2026-05-03,統一7-ELEVEn獅,樂天桃猿,1,0.5,4.0,4.3,0.4444444444444444,2.6,3.5,6.136,1.636,3.543,0.0,0.688,1.06,3.3884,1.6300000000000001,1.2695,1.2065,0.7361111111111112,0.34800000000000003,0.38811111111111113,0.7034444444444444,0.314,0.38966666666666666,0.05555555555555558,1.4,0.6000000000000001,6.136,0.948,2.483,0.03266666666666673,0.03400000000000003,-0.0015555555555555323,2.1189,0.4235000000000002
hwgvG,CPBL-2026-oB,2026,一軍,2026-05-03,台鋼雄鷹,中信兄弟,1,0.4,3.1,4.6,0.4444444444444444,2.8,3.4,4.0,1.148,2.479,7.244,1.829,5.778,1.85975,1.0502500000000001,3.8536,1.169,0.6605555555555556,0.3307777777777778,0.33,0.617,0.30533333333333335,0.3116666666666667,-0.0444444444444444,0.30000000000000027,-0.8999999999999995,-3.2439999999999998,-0.681,-3.2989999999999995,0.04355555555555557,0.025444444444444436,0.018333333333333313,-1.9938500000000001,-0.11874999999999991
D5FjN,CPBL-2026-oB,2026,一軍,2026-05-02,味全龍,富邦悍將,0,0.7,4.6,2.1,0.4,3.2,3.4,1.862,0.966,2.101,2.25,1.125,2.123,1.1196666666666666,0.7303333333333333,1.6096,1.0732,0.7121111111111111,0.33699999999999997,0.375,0.6851111111111111,0.32766666666666666,0.3572222222222222,0.29999999999999993,1.3999999999999995,2.6999999999999993,-0.3879999999999999,-0.15900000000000003,-0.02200000000000024,0.027000000000000024,0.009333333333333305,0.01777777777777778,-0.48993333333333333,-0.34286666666666665
hak0C,CPBL-2026-oB,2026,一軍,2026-05-02,台鋼雄鷹,中信兄弟,1,0.4,3.5,4.7,0.5555555555555556,3.3,3.5,4.364,1.212,3.998,5.786,1.8,5.484,0.0,1.0275,4.5765,1.5285,0.6361111111111111,0.31722222222222224,0.31922222222222224,0.62,0.3133333333333333,0.3067777777777778,-0.15555555555555556,0.20000000000000018,-1.0,-1.4219999999999997,-0.5880000000000001,-1.4859999999999998,0.016111111111111076,0.0038888888888889417,0.012444444444444425,-4.5765,-0.5009999999999999
f5t9t,CPBL-2026-oB,2026,一軍,2026-05-02,統一7-ELEVEn獅,樂天桃猿,1,0.4,3.1,4.2,0.5555555555555556,3.0,2.9,5.786,2.036,8.034,3.6,1.0,2.598,3.3890000000000002,1.36225,1.6800000000000002,1.1448,0.7306666666666666,0.3328888888888889,0.39799999999999996,0.6442222222222223,0.2975555555555556,0.34700000000000003,-0.15555555555555556,0.10000000000000009,-1.2000000000000002,2.1859999999999995,1.036,5.436000000000001,0.08644444444444432,0.03533333333333333,0.050999999999999934,1.709,0.21744999999999992
SgSxl,CPBL-2026-oB,2026,一軍,2026-05-01,味全龍,富邦悍將,1,0.7,4.4,2.0,0.4,3.1,3.2,0.6,0.933,1.998,2.739,1.435,3.128,0.6968,1.2993999999999999,3.8569999999999998,1.286,0.6748888888888889,0.3221111111111111,0.3528888888888889,0.6121111111111112,0.27344444444444443,0.3387777777777778,0.29999999999999993,1.3000000000000003,2.5000000000000004,-2.139,-0.502,-1.1300000000000001,0.06277777777777771,0.04866666666666669,0.01411111111111113,-3.1601999999999997,0.013399999999999856
OB8x3,CPBL-2026-oB,2026,一軍,2026-05-01,台鋼雄鷹,中信兄弟,0,0.4,3.8,5.1,0.4444444444444444,3.1,3.9,1.588,1.0,2.351,1.333,0.778,1.553,2.967,1.5575,4.875,1.4165,0.655888888888889,0.3154444444444444,0.3405555555555556,0.7225555555555556,0.32233333333333336,0.4,-0.0444444444444444,0.6999999999999997,-0.5,0.2550000000000001,0.22199999999999998,0.798,-0.06666666666666665,-0.006888888888888944,-0.05944444444444441,-1.908,0.14100000000000001
8wLQU,CPBL-2026-oB,2026,一軍,2026-05-01,統一7-ELEVEn獅,樂天桃猿,1,0.4,3.7,4.7,0.5555555555555556,3.3,3.3,2.859,1.2,2.433,4.2,1.167,4.064,2.9530000000000003,1.1404999999999998,,,0.7566666666666667,0.34144444444444444,0.4152222222222222,0.7013333333333334,0.315,0.3864444444444445,-0.15555555555555556,0.40000000000000036,-1.0,-1.3410000000000002,0.03299999999999992,-1.6310000000000002,0.055333333333333345,0.026444444444444437,0.028777777777777735,,
PTH8b,CPBL-2026-oB,2026,一軍,2026-04-30,中信兄弟,樂天桃猿,0,0.4444444444444444,3.4,4.4,0.4444444444444444,3.1,3.7,3.724,1.103,2.308,3.522,1.043,3.52,6.4905,1.8824999999999998,2.922333333333333,1.1246666666666665,0.686,0.3403333333333334,0.3453333333333333,0.6716666666666666,0.30000000000000004,0.37177777777777776,0.0,0.2999999999999998,-0.40000000000000036,0.2020000000000004,0.06000000000000005,-1.2120000000000002,0.01433333333333342,0.04033333333333333,-0.026444444444444437,3.568166666666667,0.7578333333333334
sbzxH,CPBL-2026-oB,2026,一軍,2026-04-29,富邦悍將,台鋼雄鷹,0,0.5,3.4,3.0,0.4,3.7,5.0,3.857,1.714,4.605,0.5,0.944,2.776,6.52325,1.69825,0.0,0.9570000000000001,0.618,0.28144444444444444,0.33655555555555555,0.6839999999999999,0.3401111111111111,0.3436666666666667,0.09999999999999998,-0.30000000000000027,1.6999999999999997,3.357,0.77,1.8290000000000006,-0.06599999999999995,-0.058666666666666645,-0.007111111111111124,6.52325,0.74125
ZY6hT,CPBL-2026-oB,2026,一軍,2026-04-29,味全龍,統一7-ELEVEn獅,1,0.6,4.6,2.4,0.5,4.4,4.9,0.0,1.065,1.062,0.0,0.167,1.331,2.7,1.157,3.308666666666667,1.647,0.6831111111111111,0.3222222222222222,0.36077777777777775,0.6884444444444444,0.3158888888888889,0.3725555555555556,0.09999999999999998,0.1999999999999993,2.6999999999999997,0.0,0.8979999999999999,-0.2689999999999999,-0.005333333333333301,0.006333333333333302,-0.011777777777777831,-0.6086666666666667,-0.49
BlizF,CPBL-2026-oB,2026,一軍,2026-04-28,富邦悍將,台鋼雄鷹,1,0.4,3.3,4.2,0.5,4.5,4.8,4.395,1.465,3.835,4.091,1.091,2.452,1.8626666666666667,1.374666666666667,4.078,1.1872500000000001,0.6794444444444445,0.31866666666666665,0.36077777777777775,0.7656666666666667,0.3651111111111111,0.4003333333333334,-0.09999999999999998,-1.2000000000000002,-0.6000000000000005,0.3039999999999994,0.3740000000000001,1.383,-0.0862222222222222,-0.046444444444444455,-0.03955555555555562,-2.2153333333333336,0.1874166666666668
xX3PE,CPBL-2026-oB,2026,一軍,2026-04-28,味全龍,統一7-ELEVEn獅,1,0.6,4.5,2.3,0.6,4.6,4.5,9.0,1.4,2.398,9.0,1.636,6.634,2.1646666666666667,1.1366666666666667,2.7133333333333334,1.37,0.719111111111111,0.3423333333333333,0.3771111111111111,0.6758888888888889,0.32655555555555554,0.34933333333333333,0.0,-0.09999999999999964,2.1000000000000005,0.0,-0.236,-4.236000000000001,0.04322222222222216,0.01577777777777778,0.02777777777777779,-0.5486666666666666,-0.2333333333333334
ZSXnb,CPBL-2026-oB,2026,一軍,2026-04-26,樂天桃猿,味全龍,1,0.4,3.2,4.8,0.7,5.1,2.0,0.0,0.9,0.898,2.348,1.0,2.172,2.498666666666667,1.0090000000000001,0.9,1.0923333333333334,0.6782222222222223,0.3025555555555555,0.37555555555555553,0.7831111111111111,0.3528888888888889,0.43044444444444446,-0.29999999999999993,-1.8999999999999995,-4.699999999999999,-2.348,-0.09999999999999998,-1.274,-0.10488888888888881,-0.0503333333333334,-0.05488888888888893,1.598666666666667,-0.08333333333333326
G6qfU,CPBL-2026-oB,2026,一軍,2026-04-26,中信兄弟,富邦悍將,0,0.5,4.2,4.0,0.3,2.5,4.9,6.382,1.964,5.889,1.286,0.714,0.855,3.15,1.0198,3.0844,1.1968,0.7284444444444444,0.33166666666666667,0.3968888888888889,0.5727777777777778,0.26422222222222225,0.3085555555555556,0.2,1.7000000000000002,2.6000000000000005,5.096,1.25,5.034000000000001,0.15566666666666662,0.06744444444444442,0.08833333333333332,0.06559999999999988,-0.17700000000000005
t6ETa,CPBL-2026-oB,2026,一軍,2026-04-26,統一7-ELEVEn獅,台鋼雄鷹,1,0.5,3.9,4.4,0.6,5.2,4.4,3.857,1.071,5.355,5.684,1.579,4.577,4.415500000000001,1.5676666666666665,3.2358000000000002,1.3504,0.6428888888888888,0.2946666666666667,0.34800000000000003,0.7385555555555556,0.36077777777777775,0.37766666666666665,-0.09999999999999998,-1.3000000000000003,-1.3000000000000003,-1.827,-0.508,0.7780000000000005,-0.09566666666666679,-0.06611111111111106,-0.02966666666666662,1.1797000000000004,0.2172666666666665
I8Wp1,CPBL-2026-oB,2026,一軍,2026-04-25,樂天桃猿,味全龍,0,0.5,3.5,4.6,0.7,5.1,2.1,5.087,1.261,4.563,2.919,0.973,3.079,0.75,0.8883333333333333,2.8765,1.189,0.7243333333333334,0.33088888888888884,0.3933333333333333,0.7237777777777779,0.3472222222222222,0.3764444444444444,-0.19999999999999996,-1.5999999999999996,-4.1,2.1679999999999997,0.2879999999999999,1.4839999999999995,0.0005555555555555314,-0.016333333333333366,0.016888888888888898,-2.1265,-0.30066666666666675
HAtpQ,CPBL-2026-oB,2026,一軍,2026-04-25,中信兄弟,富邦悍將,1,0.4,4.3,4.4,0.4,3.1,5.0,1.8,0.8,1.848,3.176,1.412,2.998,4.793,1.3163333333333334,0.7105,1.009,0.7202222222222222,0.32666666666666666,0.39355555555555555,0.6903333333333334,0.3051111111111111,0.38522222222222224,0.0,1.1999999999999997,1.7999999999999994,-1.3760000000000001,-0.6119999999999999,-1.1500000000000001,0.029888888888888854,0.02155555555555555,0.008333333333333304,4.0825000000000005,0.30733333333333346
hwrff,CPBL-2026-oB,2026,一軍,2026-04-25,統一7-ELEVEn獅,台鋼雄鷹,1,0.4,3.3,4.8,0.7,6.0,3.8,2.109,1.172,2.435,4.101,1.177,3.719,3.325,1.1600000000000001,2.977,1.1925,0.6666666666666666,0.2987777777777778,0.3678888888888889,0.7627777777777778,0.3571111111111111,0.40544444444444444,-0.29999999999999993,-2.7,-3.7,-1.992,-0.0050000000000001155,-1.2839999999999998,-0.09611111111111115,-0.05833333333333329,-0.037555555555555564,0.3480000000000003,-0.03249999999999975
XM40J,CPBL-2026-oB,2026,一軍,2026-04-24,統一7-ELEVEn獅,台鋼雄鷹,1,0.3,2.8,4.6,0.7,5.6,3.7,2.0,0.722,1.442,5.586,1.034,2.998,3.6134285714285714,1.1968571428571428,1.0715000000000001,0.984,0.6665555555555556,0.31533333333333335,0.35111111111111115,0.7072222222222222,0.3413333333333333,0.3657777777777778,-0.39999999999999997,-2.8,-3.6999999999999993,-3.5860000000000003,-0.31200000000000006,-1.5560000000000003,-0.04066666666666663,-0.025999999999999968,-0.014666666666666661,2.5419285714285715,0.21285714285714286
8rLfz,CPBL-2026-oB,2026,一軍,2026-04-23,台鋼雄鷹,味全龍,1,0.6666666666666666,5.3,3.5,0.7,4.8,1.8,5.684,1.5,3.393,2.908,1.2,3.644,0.0,0.875,0.45,1.0366666666666666,0.7336666666666667,0.35155555555555557,0.38222222222222224,0.6908888888888889,0.33711111111111114,0.35344444444444445,-0.033333333333333326,0.5,-1.2000000000000002,2.7760000000000002,0.30000000000000004,-0.25100000000000033,0.0427777777777778,0.014444444444444426,0.02877777777777779,-0.45,-0.16166666666666663
bV94m,CPBL-2026-oB,2026,一軍,2026-04-22,台鋼雄鷹,味全龍,0,0.7777777777777778,6.0,3.1,0.7,4.2,1.9,1.038,0.75,2.479,0.0,1.312,2.06,2.7,1.3455,0.397,1.7272500000000002,0.7872222222222223,0.37044444444444447,0.41677777777777775,0.7443333333333333,0.3267777777777778,0.41744444444444445,0.07777777777777783,1.7999999999999998,0.5999999999999996,1.038,-0.562,0.41900000000000004,0.042888888888888976,0.04366666666666669,-0.0006666666666667043,2.303,-0.38175000000000026
PHvdC,CPBL-2026-oB,2026,一軍,2026-04-22,樂天桃猿,富邦悍將,1,0.5,3.2,4.4,0.5,3.4,5.0,3.176,0.971,3.439,1.636,1.091,2.452,1.337,1.1105,4.5,1.6236666666666668,0.6473333333333334,0.29,0.3572222222222222,0.6906666666666665,0.323,0.3676666666666667,0.0,-0.19999999999999973,0.3999999999999999,1.5400000000000003,-0.12,0.9870000000000001,-0.04333333333333311,-0.03300000000000003,-0.010444444444444478,-3.1630000000000003,-0.5131666666666668
Uzdu2,CPBL-2026-oB,2026,一軍,2026-04-22,統一7-ELEVEn獅,中信兄弟,0,0.3333333333333333,2.7,4.0,0.3,4.0,4.7,0.0,0.72,1.318,3.913,1.13,1.78,2.2657499999999997,1.32975,2.2666666666666666,1.011,0.6331111111111112,0.3114444444444444,0.32166666666666666,0.7754444444444445,0.357,0.41844444444444445,0.033333333333333326,-1.2999999999999998,-0.5999999999999996,-3.913,-0.4099999999999999,-0.46199999999999997,-0.1423333333333333,-0.04555555555555557,-0.0967777777777778,-0.0009166666666668988,0.3187500000000001
GvnuC,CPBL-2026-oB,2026,一軍,2026-04-21,樂天桃猿,富邦悍將,1,0.5,3.1,4.4,0.5,3.4,4.9,3.0,1.111,2.387,3.0,2.667,3.998,0.9,0.6455,6.8235,1.5245,0.6775555555555556,0.3045555555555556,0.3731111111111111,0.6768888888888889,0.3148888888888889,0.3621111111111111,0.0,-0.2999999999999998,0.20000000000000018,0.0,-1.5559999999999998,-1.6110000000000002,0.0006666666666667043,-0.010333333333333306,0.01100000000000001,-5.9235,-0.879
NiV53,CPBL-2026-oB,2026,一軍,2026-04-21,統一7-ELEVEn獅,中信兄弟,0,0.3333333333333333,3.1,4.1,0.2,3.8,5.6,2.288,1.017,2.998,5.87,1.5,4.498,1.487,0.7915000000000001,5.625,1.4,0.6631111111111111,0.3042222222222222,0.3587777777777778,0.6866666666666666,0.32811111111111113,0.35833333333333334,0.1333333333333333,-0.6999999999999997,0.8000000000000003,-3.5820000000000003,-0.4830000000000001,-1.5,-0.023555555555555552,-0.023888888888888904,0.0004444444444444695,-4.138,-0.6084999999999998
quPX3,CPBL-2026-oB,2026,一軍,2026-04-19,富邦悍將,統一7-ELEVEn獅,1,0.5,3.0,5.0,0.4444444444444444,3.9,3.8,1.5,1.25,3.081,5.4,1.8,6.358,3.268333333333333,1.4373333333333331,8.94375,2.55,0.6407777777777777,0.31222222222222223,0.3285555555555556,0.8084444444444444,0.38,0.42833333333333334,0.05555555555555558,-0.8999999999999999,-2.1,-3.9000000000000004,-0.55,-3.2769999999999997,-0.16766666666666674,-0.06777777777777777,-0.09977777777777774,-5.675416666666667,-1.1126666666666667
1EqFQ,CPBL-2026-oB,2026,一軍,2026-04-19,味全龍,中信兄弟,1,0.6,3.9,2.3,0.2,3.7,5.3,0.0,0.167,2.998,20.25,4.5,9.748,0.8465,1.08375,1.51,0.8283333333333333,0.62,0.30166666666666664,0.3181111111111111,0.7643333333333334,0.3725555555555556,0.392,0.39999999999999997,0.19999999999999973,3.1999999999999997,-20.25,-4.333,-6.749999999999999,-0.14433333333333342,-0.07088888888888895,-0.07388888888888889,-0.6635,0.25541666666666674
CsksN,CPBL-2026-oB,2026,一軍,2026-04-19,台鋼雄鷹,樂天桃猿,1,0.6666666666666666,5.6,2.9,0.5,2.9,4.2,3.484,1.065,4.062,1.8,1.1,1.598,1.805,0.9319999999999999,0.3913333333333333,1.1096666666666666,0.7521111111111112,0.37422222222222223,0.37788888888888894,0.654,0.3238888888888889,0.32999999999999996,0.16666666666666663,2.6999999999999997,4.0,1.684,-0.03500000000000014,2.4640000000000004,0.09811111111111115,0.05033333333333334,0.04788888888888898,1.4136666666666666,-0.17766666666666664
JvSwL,CPBL-2026-oB,2026,一軍,2026-04-18,味全龍,中信兄弟,1,0.6,3.6,2.6,0.2,3.8,5.3,3.0,0.889,2.276,11.25,2.5,5.873,2.16275,1.07925,2.779,1.4318,0.6995555555555556,0.32733333333333337,0.37222222222222223,0.71,0.3396666666666667,0.37022222222222223,0.39999999999999997,-0.19999999999999973,2.5,-8.25,-1.611,-3.5970000000000004,-0.010444444444444367,-0.012333333333333307,0.0020000000000000018,-0.61625,-0.3525499999999999
DA5n4,CPBL-2026-oB,2026,一軍,2026-04-18,富邦悍將,統一7-ELEVEn獅,1,0.4,3.1,5.4,0.5555555555555556,4.5,3.9,7.875,1.75,4.998,2.935,1.37,2.541,0.844,1.0625,0.675,0.95,0.686,0.3118888888888889,0.37377777777777776,0.7246666666666667,0.325,0.3997777777777778,-0.15555555555555556,-1.4,-2.9000000000000004,4.9399999999999995,0.3799999999999999,2.4570000000000003,-0.03866666666666663,-0.013111111111111129,-0.026000000000000023,0.16899999999999993,0.11250000000000004
Hob1Y,CPBL-2026-oB,2026,一軍,2026-04-18,台鋼雄鷹,樂天桃猿,1,0.6666666666666666,5.7,3.4,0.5,2.9,4.2,0.75,0.917,2.248,5.062,1.312,5.123,0.675,0.85225,3.0,1.333,0.9294444444444445,0.44,0.48944444444444446,0.644888888888889,0.3108888888888889,0.3337777777777778,0.16666666666666663,2.8000000000000003,3.6000000000000005,-4.312,-0.395,-2.875,0.28455555555555556,0.12911111111111112,0.15566666666666668,-2.325,-0.48075
vxM9b,CPBL-2026-oB,2026,一軍,2026-04-17,味全龍,中信兄弟,0,0.7,4.1,2.3,0.2,3.7,5.1,1.653,1.102,3.059,1.286,0.714,1.855,0.84375,1.6625,4.396999999999999,1.3840000000000001,0.6807777777777777,0.3483333333333334,0.33244444444444443,0.6990000000000001,0.3361111111111111,0.36288888888888887,0.49999999999999994,0.39999999999999947,3.1999999999999993,0.367,0.3880000000000001,1.2040000000000002,-0.018222222222222362,0.012222222222222301,-0.03044444444444444,-3.5532499999999994,0.27849999999999997
L0jYz,CPBL-2026-oB,2026,一軍,2026-04-17,富邦悍將,統一7-ELEVEn獅,0,0.5,3.1,4.8,0.5555555555555556,4.0,3.6,2.25,1.167,2.998,10.8,2.0,10.198,7.625200000000001,1.5688,2.25,1.1606666666666667,0.6698888888888889,0.30300000000000005,0.3668888888888889,0.6803333333333333,0.30666666666666664,0.37366666666666665,-0.05555555555555558,-0.8999999999999999,-2.0999999999999996,-8.55,-0.833,-7.2,-0.010444444444444478,-0.003666666666666596,-0.0067777777777777715,5.375200000000001,0.40813333333333324
