game_id,season_id,year,phase,group,date,started_at,ended_at,location,innings,audience,status,finished_status,home_team,home_team_id,away_team,away_team_id,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_scores,away_scores,winner_side,home_win
32aGS,CPBL-2022-dG,2022,一軍,例行賽,2022-10-25,2022-10-25 18:05,2022-10-25 21:53,臺北市立天母棒球場,12,,FINISHED,NORMAL,味全龍,7vHtn,統一7-ELEVEn獅,sIhGz,4,4,10,13,0,0,"0,1,0,3,0,0,0,0,0,0,0,0","0,1,0,0,0,0,1,2,0,0,0,0",TIE,
lxSpN,CPBL-2022-dG,2022,一軍,例行賽,2022-10-24,2022-10-24 18:05,2022-10-24 20:55,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,富邦悍將,EAjkg,3,0,8,4,0,0,"1,0,2,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
eIDCN,CPBL-2022-dG,2022,一軍,例行賽,2022-10-23,2022-10-23 18:09,2022-10-23 21:40,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,統一7-ELEVEn獅,sIhGz,4,1,9,4,0,0,"0,0,0,0,0,0,0,4,0","0,0,0,0,1,0,0,0,0",HOME,1
eVRVc,CPBL-2022-dG,2022,一軍,例行賽,2022-10-23,2022-10-23 18:01,2022-10-23 21:17,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,6,8,12,15,0,0,"0,0,1,0,0,1,4,0,0","0,0,2,1,2,1,2,0,0",AWAY,0
e3wsp,CPBL-2022-dG,2022,一軍,例行賽,2022-10-22,2022-10-22 17:06,2022-10-22 22:23,樂天桃園棒球場,12,,FINISHED,NORMAL,樂天桃猿,qDCGm,味全龍,7vHtn,5,5,13,13,0,0,"1,0,1,0,0,0,0,0,3,0,0,0","0,0,0,0,1,0,0,0,4,0,0,0",TIE,
RQA0F,CPBL-2022-dG,2022,一軍,例行賽,2022-10-21,2022-10-21 18:36,2022-10-21 21:34,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,統一7-ELEVEn獅,sIhGz,5,3,8,9,0,0,"2,0,1,0,1,1,0,0,0","0,0,0,0,1,0,0,0,2",HOME,1
n32rH,CPBL-2022-dG,2022,一軍,例行賽,2022-10-21,2022-10-21 18:35,2022-10-21 21:11,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,味全龍,7vHtn,0,2,5,4,0,0,"0,0,0,0,0,0,0,0,0","2,0,0,0,0,0,0,0,0",AWAY,0
xeCLY,CPBL-2022-dG,2022,一軍,例行賽,2022-10-20,2022-10-20 18:35,2022-10-20 22:08,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,統一7-ELEVEn獅,sIhGz,4,0,13,6,0,0,"0,0,0,0,2,0,0,2,0","0,0,0,0,0,0,0,0,0",HOME,1
U0wNJ,CPBL-2022-dG,2022,一軍,例行賽,2022-10-20,2022-10-20 18:35,2022-10-20 22:40,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,味全龍,7vHtn,5,11,9,16,0,0,"0,0,0,0,5,0,0,0,0","1,0,7,0,2,0,0,0,1",AWAY,0
KCMpD,CPBL-2022-dG,2022,一軍,例行賽,2022-10-19,2022-10-19 18:35,2022-10-19 22:16,斗六棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,中信兄弟,X4hc7,3,8,12,12,0,0,"0,0,0,0,0,0,0,0,3","1,0,1,0,0,1,1,0,4",AWAY,0
miEZE,CPBL-2022-dG,2022,一軍,例行賽,2022-10-19,2022-10-19 18:35,2022-10-19 22:08,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,樂天桃猿,qDCGm,7,6,14,11,0,0,"3,0,0,0,3,0,0,0,1","2,1,1,0,0,0,1,0,1",HOME,1
cq0Jf,CPBL-2022-dG,2022,一軍,例行賽,2022-10-18,2022-10-18 18:36,2022-10-18 21:25,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,樂天桃猿,qDCGm,2,1,8,5,0,0,"1,0,1,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0",HOME,1
tXjh1,CPBL-2022-dG,2022,一軍,例行賽,2022-10-17,2022-10-17 18:36,2022-10-17 22:21,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,樂天桃猿,qDCGm,4,9,11,13,0,0,"0,0,2,0,1,0,0,0,1","4,0,0,4,0,0,0,1,0",AWAY,0
DS1UX,CPBL-2022-dG,2022,一軍,例行賽,2022-10-16,2022-10-16 17:05,2022-10-16 20:13,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,統一7-ELEVEn獅,sIhGz,6,4,8,9,0,0,"2,2,0,0,0,0,2,0,0","1,0,1,0,2,0,0,0,0",HOME,1
lUSbD,CPBL-2022-dG,2022,一軍,例行賽,2022-10-15,2022-10-15 17:05,2022-10-15 20:27,斗六棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,統一7-ELEVEn獅,sIhGz,1,2,8,8,0,0,"0,0,0,0,0,0,0,1,0","0,0,0,0,2,0,0,0,0",AWAY,0
qqKu8,CPBL-2022-dG,2022,一軍,例行賽,2022-10-14,2022-10-14 18:35,2022-10-14 22:17,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,味全龍,7vHtn,9,5,13,10,0,0,"0,3,0,1,0,3,1,1,0","0,2,0,0,1,0,0,2,0",HOME,1
6ooPW,CPBL-2022-dG,2022,一軍,例行賽,2022-10-14,2022-10-14 18:35,2022-10-14 21:35,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,富邦悍將,EAjkg,2,4,8,8,0,0,"0,0,1,0,0,1,0,0,0","0,2,0,0,0,0,0,0,2",AWAY,0
HjBUA,CPBL-2022-dG,2022,一軍,例行賽,2022-10-13,2022-10-13 18:35,2022-10-13 21:33,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,富邦悍將,EAjkg,6,3,10,6,0,0,"0,0,4,0,1,0,1,0,0","0,0,0,0,2,0,1,0,0",HOME,1
6DR47,CPBL-2022-dG,2022,一軍,例行賽,2022-10-12,2022-10-12 18:35,2022-10-12 21:59,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,中信兄弟,X4hc7,3,4,5,9,0,0,"0,0,0,0,0,0,0,3,0","0,0,2,0,0,1,0,1,0",AWAY,0
tfmxE,CPBL-2022-dG,2022,一軍,例行賽,2022-10-12,2022-10-12 18:35,2022-10-12 21:50,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,樂天桃猿,qDCGm,2,3,8,8,0,0,"0,0,0,0,0,1,1,0,0","2,0,1,0,0,0,0,0,0",AWAY,0
JxvzR,CPBL-2022-dG,2022,一軍,例行賽,2022-10-11,2022-10-11 18:35,2022-10-11 22:58,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,樂天桃猿,qDCGm,1,3,5,7,0,0,"0,0,0,0,0,0,1,0,0","0,1,0,1,0,0,0,0,1",AWAY,0
S1JZJ,CPBL-2022-dG,2022,一軍,例行賽,2022-10-10,2022-10-10 17:06,2022-10-10 20:32,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,2,4,6,13,0,0,"0,0,1,0,0,0,1,0,0","0,1,0,2,0,0,0,0,1",AWAY,0
dYsVv,CPBL-2022-dG,2022,一軍,例行賽,2022-10-10,2022-10-10 17:05,2022-10-10 19:57,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,味全龍,7vHtn,3,0,9,4,0,0,"0,0,1,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
0oCEZ,CPBL-2022-dG,2022,一軍,例行賽,2022-10-09,2022-10-09 17:05,2022-10-09 20:31,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,4,13,11,19,0,0,"0,0,1,0,0,0,2,0,1","0,2,0,2,4,0,5,0,0",AWAY,0
PgG6n,CPBL-2022-dG,2022,一軍,例行賽,2022-10-09,2022-10-09 17:05,2022-10-09 20:08,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,統一7-ELEVEn獅,sIhGz,2,0,7,4,0,0,"0,0,1,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0",HOME,1
1cvAL,CPBL-2022-dG,2022,一軍,例行賽,2022-10-08,2022-10-08 17:05,2022-10-08 21:23,新北市立新莊棒球場,12,,FINISHED,NORMAL,富邦悍將,EAjkg,中信兄弟,X4hc7,1,1,9,3,0,0,"0,1,0,0,0,0,0,0,0,0,0,0","0,1,0,0,0,0,0,0,0,0,0,0",TIE,
WtQV1,CPBL-2022-dG,2022,一軍,例行賽,2022-10-08,2022-10-08 17:05,2022-10-08 20:50,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,樂天桃猿,qDCGm,5,10,11,15,0,0,"0,1,0,0,2,0,2,0,0","0,0,2,0,3,0,0,1,4",AWAY,0
U2btY,CPBL-2022-dG,2022,一軍,例行賽,2022-10-07,2022-10-07 18:36,2022-10-08 00:50,新北市立新莊棒球場,11,,FINISHED,NORMAL,富邦悍將,EAjkg,統一7-ELEVEn獅,sIhGz,5,4,9,9,0,0,"0,1,0,0,0,1,0,2,0,0,1","0,2,0,1,0,0,0,0,1,0,0",HOME,1
5lOcA,CPBL-2022-dG,2022,一軍,例行賽,2022-10-07,2022-10-07 18:05,2022-10-07 21:11,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,樂天桃猿,qDCGm,6,1,10,3,0,0,"2,0,0,0,2,2,0,0,0","0,0,0,0,1,0,0,0,0",HOME,1
xs9ul,CPBL-2022-dG,2022,一軍,例行賽,2022-10-06,2022-10-06 18:35,2022-10-06 22:44,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,統一7-ELEVEn獅,sIhGz,11,10,12,16,0,0,"0,1,6,0,0,0,0,0,4","1,1,5,0,0,1,2,0,0",HOME,1
20Rjt,CPBL-2022-dG,2022,一軍,例行賽,2022-10-05,2022-10-05 18:35,2022-10-05 21:58,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,中信兄弟,X4hc7,1,9,10,13,0,0,"0,0,1,0,0,0,0,0,0","0,6,0,0,2,0,0,0,1",AWAY,0
uyjmF,CPBL-2022-dG,2022,一軍,例行賽,2022-10-05,2022-10-05 18:35,2022-10-05 21:24,斗六棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,富邦悍將,EAjkg,2,1,4,4,0,0,"1,1,0,0,0,0,0,0,0","0,0,0,0,1,0,0,0,0",HOME,1
8Htem,CPBL-2022-dG,2022,一軍,例行賽,2022-10-04,2022-10-04 18:35,2022-10-04 22:21,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,中信兄弟,X4hc7,2,9,7,14,0,0,"0,0,0,1,0,1,0,0,0","0,0,0,0,0,2,4,0,3",AWAY,0
Yd7yG,CPBL-2022-dG,2022,一軍,例行賽,2022-10-04,2022-10-04 18:35,2022-10-04 21:39,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,味全龍,7vHtn,2,5,6,9,0,0,"2,0,0,0,0,0,0,0,0","0,1,2,0,0,0,1,1,0",AWAY,0
JcbHw,CPBL-2022-dG,2022,一軍,例行賽,2022-10-02,2022-10-02 17:05,2022-10-02 20:18,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,樂天桃猿,qDCGm,7,1,8,5,0,0,"0,0,0,2,3,0,0,2,0","0,0,0,0,0,0,1,0,0",HOME,1
fnSoz,CPBL-2022-dG,2022,一軍,例行賽,2022-10-02,2022-10-02 17:05,2022-10-02 20:16,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,味全龍,7vHtn,0,6,2,12,0,0,"0,0,0,0,0,0,0,0,0","1,0,2,0,0,0,3,0,0",AWAY,0
X9TyH,CPBL-2022-dG,2022,一軍,例行賽,2022-10-01,2022-10-01 17:05,2022-10-01 20:23,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,1,2,5,10,0,0,"0,0,0,0,0,0,1,0,0","1,0,0,0,1,0,0,0,0",AWAY,0
tiVen,CPBL-2022-dG,2022,一軍,例行賽,2022-10-01,2022-10-01 17:05,2022-10-01 21:11,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,味全龍,7vHtn,9,8,11,12,0,0,"0,4,1,2,0,0,0,0,2","2,1,0,0,1,0,0,0,4",HOME,1
W1Ppz,CPBL-2022-dG,2022,一軍,例行賽,2022-09-30,2022-09-30 18:36,2022-09-30 22:51,臺南市立棒球場,12,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,1,4,7,11,0,0,"0,0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0,3",AWAY,0
xDoOZ,CPBL-2022-dG,2022,一軍,例行賽,2022-09-30,2022-09-30 18:36,2022-09-30 21:23,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,味全龍,7vHtn,3,0,8,4,0,0,"0,0,0,0,0,1,2,0,0","0,0,0,0,0,0,0,0,0",HOME,1
d2eCJ,CPBL-2022-dG,2022,一軍,例行賽,2022-09-29,2022-09-29 18:36,2022-09-29 21:35,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,樂天桃猿,qDCGm,1,3,8,8,0,0,"0,1,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,2",AWAY,0
Ohg4D,CPBL-2022-dG,2022,一軍,例行賽,2022-09-29,2022-09-29 18:35,2022-09-29 22:42,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,7,11,11,13,0,0,"0,0,0,4,1,1,1,0,0","1,0,6,0,3,0,0,0,1",AWAY,0
ZnnaV,CPBL-2022-dG,2022,一軍,例行賽,2022-09-28,2022-09-28 18:36,2022-09-28 21:35,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,樂天桃猿,qDCGm,5,2,9,6,0,0,"0,0,0,1,4,0,0,0,0","1,0,0,1,0,0,0,0,0",HOME,1
B8ljQ,CPBL-2022-dG,2022,一軍,例行賽,2022-09-28,2022-09-28 18:35,2022-09-28 21:30,嘉義市立棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,富邦悍將,EAjkg,3,2,7,7,0,0,"3,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,2,0",HOME,1
TczKg,CPBL-2022-dG,2022,一軍,例行賽,2022-09-27,2022-09-27 18:35,2022-09-27 21:49,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,統一7-ELEVEn獅,sIhGz,4,2,7,7,0,0,"0,0,2,0,0,0,0,2,0","0,0,1,0,0,1,0,0,0",HOME,1
weqq2,CPBL-2022-dG,2022,一軍,例行賽,2022-09-27,2022-09-27 18:36,2022-09-27 21:27,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,富邦悍將,EAjkg,2,3,6,9,0,0,"0,0,0,1,0,0,0,1,0","0,0,0,1,2,0,0,0,0",AWAY,0
uevGN,CPBL-2022-dG,2022,一軍,例行賽,2022-09-25,2022-09-25 17:05,2022-09-25 20:48,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,2,4,4,7,0,0,"0,2,0,0,0,0,0,0,0","0,0,0,0,4,0,0,0,0",AWAY,0
FGFGL,CPBL-2022-dG,2022,一軍,例行賽,2022-09-25,2022-09-25 17:06,2022-09-25 20:44,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,樂天桃猿,qDCGm,2,8,11,13,0,0,"0,0,0,1,1,0,0,0,0","0,0,0,0,3,0,3,0,2",AWAY,0
IZTrj,CPBL-2022-dG,2022,一軍,例行賽,2022-09-24,2022-09-24 17:05,2022-09-24 20:20,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,4,5,8,7,0,0,"0,2,1,1,0,0,0,0,0","0,1,0,2,2,0,0,0,0",AWAY,0
oU4cw,CPBL-2022-dG,2022,一軍,例行賽,2022-09-24,2022-09-24 17:05,2022-09-24 20:44,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,中信兄弟,X4hc7,2,4,4,6,0,0,"0,0,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,4",AWAY,0
FuMzb,CPBL-2022-dG,2022,一軍,例行賽,2022-09-23,2022-09-23 18:35,2022-09-23 21:36,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,3,2,4,5,0,0,"0,1,2,0,0,0,0,0,0","0,2,0,0,0,0,0,0,0",HOME,1
4Sbk3,CPBL-2022-dG,2022,一軍,例行賽,2022-09-23,2022-09-23 18:36,2022-09-23 22:54,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,7,9,15,15,0,0,"0,2,2,3,0,0,0,0,0","2,2,0,0,1,0,1,3,0",AWAY,0
QxWn1,CPBL-2022-dG,2022,一軍,例行賽,2022-09-22,2022-09-22 18:36,2022-09-22 21:35,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,2,6,6,6,0,0,"0,2,0,0,0,0,0,0,0","0,0,3,1,1,1,0,0,0",AWAY,0
yJZy3,CPBL-2022-dG,2022,一軍,例行賽,2022-09-22,2022-09-22 18:35,2022-09-22 21:53,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,統一7-ELEVEn獅,sIhGz,4,3,6,4,0,0,"2,0,2,0,0,0,0,0,0","1,0,2,0,0,0,0,0,0",HOME,1
PYMvW,CPBL-2022-dG,2022,一軍,例行賽,2022-09-21,2022-09-21 18:36,2022-09-21 22:02,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,0,11,6,13,0,0,"0,0,0,0,0,0,0,0,0","1,4,0,0,0,5,0,1,0",AWAY,0
S4Q1m,CPBL-2022-dG,2022,一軍,例行賽,2022-09-21,2022-09-21 18:36,2022-09-21 21:39,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,味全龍,7vHtn,9,2,13,8,0,0,"3,1,0,0,1,3,0,1,0","0,0,0,0,0,0,2,0,0",HOME,1
4cYGq,CPBL-2022-dG,2022,一軍,例行賽,2022-09-20,2022-09-20 18:35,2022-09-20 21:54,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,統一7-ELEVEn獅,sIhGz,5,3,7,7,0,0,"0,0,0,4,1,0,0,0,0","0,0,0,3,0,0,0,0,0",HOME,1
QWdBJ,CPBL-2022-dG,2022,一軍,例行賽,2022-09-20,2022-09-20 18:35,2022-09-20 21:43,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,EAjkg,味全龍,7vHtn,3,2,7,8,0,0,"0,3,0,0,0,0,0,0,0","0,0,0,0,0,1,0,1,0",HOME,1
ubiWI,CPBL-2022-dG,2022,一軍,例行賽,2022-09-18,2022-09-18 17:05,2022-09-18 21:06,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,中信兄弟,X4hc7,4,8,11,11,0,0,"0,0,0,0,0,0,2,0,2","1,0,0,0,3,0,1,3,0",AWAY,0
1MvNp,CPBL-2022-dG,2022,一軍,例行賽,2022-09-18,2022-09-18 17:05,2022-09-18 19:39,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,統一7-ELEVEn獅,sIhGz,3,1,7,3,0,0,"0,0,2,0,1,0,0,0,0","0,0,0,0,0,0,1,0,0",HOME,1
Hcr0r,CPBL-2022-dG,2022,一軍,例行賽,2022-09-17,2022-09-17 17:05,2022-09-17 20:32,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,中信兄弟,X4hc7,4,5,10,10,0,0,"1,0,0,0,0,0,2,1,0","0,0,1,0,1,0,0,3,0",AWAY,0
IXM3t,CPBL-2022-dG,2022,一軍,例行賽,2022-09-17,2022-09-17 17:05,2022-09-17 20:15,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,富邦悍將,EAjkg,6,1,11,9,0,0,"0,0,0,2,0,4,0,0,0","0,1,0,0,0,0,0,0,0",HOME,1
d3Abw,CPBL-2022-dG,2022,一軍,例行賽,2022-09-16,2022-09-16 18:35,2022-09-16 22:30,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,3,6,12,14,0,0,"0,3,0,0,0,0,0,0,0","4,0,0,0,1,0,0,0,1",AWAY,0
N2l9o,CPBL-2022-dG,2022,一軍,例行賽,2022-09-16,2022-09-16 18:05,2022-09-16 21:04,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,中信兄弟,X4hc7,2,3,7,7,0,0,"1,0,0,0,1,0,0,0,0","2,0,0,0,0,1,0,0,0",AWAY,0
0Xf8h,CPBL-2022-dG,2022,一軍,例行賽,2022-09-15,2022-09-15 18:35,2022-09-15 22:02,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,13,6,13,10,0,0,"9,0,1,2,0,0,0,1,0","0,1,1,0,2,0,2,0,0",HOME,1
qGBF3,CPBL-2022-dG,2022,一軍,例行賽,2022-09-15,2022-09-15 18:35,2022-09-15 21:20,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,味全龍,7vHtn,4,2,7,8,0,0,"0,0,2,0,0,1,1,0,0","2,0,0,0,0,0,0,0,0",HOME,1
eAHxt,CPBL-2022-dG,2022,一軍,例行賽,2022-09-14,2022-09-14 18:35,2022-09-14 21:43,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,5,2,7,8,0,0,"0,3,0,1,1,0,0,0,0","0,0,0,0,0,0,1,1,0",HOME,1
H4XAI,CPBL-2022-dG,2022,一軍,例行賽,2022-09-14,2022-09-14 18:35,2022-09-14 22:21,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,13,2,21,7,0,0,"0,0,0,4,1,2,1,5,0","0,0,0,0,0,0,0,2,0",HOME,1
AXAJM,CPBL-2022-dG,2022,一軍,例行賽,2022-09-13,2022-09-13 18:35,2022-09-13 22:00,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,7,2,12,9,0,0,"1,0,0,0,0,0,5,1,0","0,0,0,0,2,0,0,0,0",HOME,1
9fQr6,CPBL-2022-dG,2022,一軍,例行賽,2022-09-13,2022-09-13 18:56,2022-09-13 22:36,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,qDCGm,中信兄弟,X4hc7,5,7,11,17,0,0,"0,0,1,0,1,0,0,2,1","2,2,1,1,0,0,1,0,0",AWAY,0
63ng7,CPBL-2022-dG,2022,一軍,例行賽,2022-09-11,2022-09-11 17:05,2022-09-11 22:25,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,富邦悍將,EAjkg,4,1,11,8,0,0,"0,0,2,0,0,2,0,0,0","0,0,0,0,0,1,0,0,0",HOME,1
B2DXH,CPBL-2022-dG,2022,一軍,例行賽,2022-09-11,2022-09-11 17:05,2022-09-11 20:52,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,味全龍,7vHtn,8,4,12,9,0,0,"0,3,3,0,1,0,0,1,0","0,1,0,0,0,2,1,0,0",HOME,1
Xq0gp,CPBL-2022-dG,2022,一軍,例行賽,2022-09-10,2022-09-10 17:05,2022-09-10 20:46,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,富邦悍將,EAjkg,2,3,7,12,0,0,"0,0,0,2,0,0,0,0,0","1,0,0,0,0,1,1,0,0",AWAY,0
flHMM,CPBL-2022-dG,2022,一軍,例行賽,2022-09-10,2022-09-10 17:05,2022-09-10 21:07,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,樂天桃猿,qDCGm,3,8,10,13,0,0,"0,0,0,0,2,0,0,0,1","0,0,1,1,0,6,0,0,0",AWAY,0
e75rh,CPBL-2022-dG,2022,一軍,例行賽,2022-09-09,2022-09-09 17:05,2022-09-09 20:00,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,X4hc7,富邦悍將,EAjkg,6,0,10,5,0,0,"1,0,0,0,0,5,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
eejUv,CPBL-2022-dG,2022,一軍,例行賽,2022-09-09,2022-09-09 17:05,2022-09-09 20:01,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,樂天桃猿,qDCGm,5,4,9,10,0,0,"1,1,0,0,1,0,2,0,0","0,0,0,1,0,2,1,0,0",HOME,1
xrPqg,CPBL-2022-dG,2022,一軍,例行賽,2022-09-08,2022-09-08 18:36,2022-09-08 21:53,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,中信兄弟,X4hc7,7,3,12,9,0,0,"3,0,0,1,1,2,0,0,0","0,0,0,0,0,0,3,0,0",HOME,1
VSGnf,CPBL-2022-dG,2022,一軍,例行賽,2022-09-08,2022-09-08 18:36,2022-09-08 22:01,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,樂天桃猿,qDCGm,2,3,4,5,0,0,"0,0,0,0,1,1,0,0,0","0,0,0,0,0,0,0,0,3",AWAY,0
jbFn0,CPBL-2022-dG,2022,一軍,例行賽,2022-09-07,2022-09-07 18:36,2022-09-07 22:25,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,2,3,9,7,0,0,"0,0,0,0,1,1,0,0,0","0,0,0,0,0,0,3,0,0",AWAY,0
cwn65,CPBL-2022-dG,2022,一軍,例行賽,2022-09-07,2022-09-07 19:36,2022-09-07 23:47,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,樂天桃猿,qDCGm,3,4,8,6,0,0,"0,2,0,1,0,0,0,0,0","3,0,0,0,0,1,0,0,0",AWAY,0
vXxsG,CPBL-2022-dG,2022,一軍,例行賽,2022-09-06,2022-09-06 18:36,2022-09-06 22:08,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,sIhGz,富邦悍將,EAjkg,1,5,8,12,0,0,"0,0,1,0,0,0,0,0,0","0,0,4,0,0,1,0,0,0",AWAY,0
HBXy9,CPBL-2022-dG,2022,一軍,例行賽,2022-09-06,2022-09-06 18:05,2022-09-06 20:46,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,7vHtn,中信兄弟,X4hc7,4,3,10,6,0,0,"0,0,0,1,0,0,1,2,0","0,0,0,0,0,0,0,0,3",HOME,1
